station_id,station_name,map_image_path,satellite_image_path,mobility_score,observed_subway_score,hidden_gap_score,temporal_score,visual_morphology_score,mobility_minus_subway_gap,hidden_demand_reconstruction_score_norm,station_type,hidden_demand_score,hidden_demand_label,confidence,primary_evidence,uses_visual_reasoning,uses_mobility_subway_reasoning,uses_temporal_reasoning,explanation,risk_note,_raw_output,_condition,_model,_station_id,_station_name,_error
214,강변(동서울터미널),images/station_tiles/satellite/214_강변(동서울터미널).png,images/station_tiles/satellite/214_강변(동서울터미널).png,0.3720391046287578,0.014025860179706334,0.3059450953652594,0.5882362885227612,0.23076923076923078,-0.0703070104736582,0.014025860179706334,subway_high_mobility_low,4.0,high,3.0,visual,True,False,False,"The station area appears to be a very dense urban node with large apartment/commercial clusters, major bridge crossings, and a prominent terminal-adjacent transport corridor, all of which suggest substantial local activity and trip generation. Even without direct mobility counts, the morphology indicates a likely mismatch if subway usage is relatively modest, because many residents and cross-river travelers could be relying on surface or intercity modes rather than rail. This supports a high hidden-demand estimate, though the image alone cannot confirm observed subway underuse.","Because this is image-only, the inference depends on land-use density and transport infrastructure cues rather than measured subway demand, so the score may overstate hidden demand.","{""station_name"":""강변(동서울터미널)"",""hidden_demand_score"":4,""hidden_demand_label"":""high"",""confidence"":3,""primary_evidence"":""visual"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":false,""uses_temporal_reasoning"":false,""explanation"":""The station area appears to be a very dense urban node with large apartment/commercial clusters, major bridge crossings, and a prominent terminal-adjacent transport corridor, all of which suggest substantial local activity and trip generation. Even without direct mobility counts, the morphology indicates a likely mismatch if subway usage is relatively modest, because many residents and cross-river travelers could be relying on surface or intercity modes rather than rail. This supports a high hidden-demand estimate, though the image alone cannot confirm observed subway underuse."",""risk_note"":""Because this is image-only, the inference depends on land-use density and transport infrastructure cues rather than measured subway demand, so the score may overstate hidden demand.""}",image_only,gpt-5.4-mini,214,강변(동서울터미널),
214,강변(동서울터미널),images/station_tiles/satellite/214_강변(동서울터미널).png,images/station_tiles/satellite/214_강변(동서울터미널).png,0.3720391046287578,0.014025860179706334,0.3059450953652594,0.5882362885227612,0.23076923076923078,-0.0703070104736582,0.014025860179706334,subway_high_mobility_low,4.0,high,4.0,mixed,True,True,True,"The station area shows a very active urban/mobility environment with dense development around a major transport node, bridge connections, and the Dongseoul Terminal context, while observed subway activity is extremely low relative to mobility demand and the hidden gap score is substantial. The temporal activity score is also high, suggesting sustained demand over time rather than a weak or incidental pattern. Although the visual morphology score is modest and the mobility-minus-subway gap is negative, the combined station statistics still point to a meaningful mismatch consistent with hidden transit demand.","This inference may be biased by terminal-area activity and non-subway trips, so low subway use does not necessarily imply unmet metro demand.","{
  ""station_name"": ""강변(동서울터미널)"",
  ""hidden_demand_score"": 4,
  ""hidden_demand_label"": ""high"",
  ""confidence"": 4,
  ""primary_evidence"": ""mixed"",
  ""uses_visual_reasoning"": true,
  ""uses_mobility_subway_reasoning"": true,
  ""uses_temporal_reasoning"": true,
  ""explanation"": ""The station area shows a very active urban/mobility environment with dense development around a major transport node, bridge connections, and the Dongseoul Terminal context, while observed subway activity is extremely low relative to mobility demand and the hidden gap score is substantial. The temporal activity score is also high, suggesting sustained demand over time rather than a weak or incidental pattern. Although the visual morphology score is modest and the mobility-minus-subway gap is negative, the combined station statistics still point to a meaningful mismatch consistent with hidden transit demand."",
  ""risk_note"": ""This inference may be biased by terminal-area activity and non-subway trips, so low subway use does not necessarily imply unmet metro demand.""
}",naive_multimodal,gpt-5.4-mini,214,강변(동서울터미널),
209,한양대,images/station_tiles/satellite/209_한양대.png,images/station_tiles/satellite/209_한양대.png,0.2211097535413253,0.012930089853166776,0.2879388249905249,0.8528340544965198,0.125,0.1041940353967167,0.012930089853166776,normal,4.0,high,4.0,mixed,True,True,True,"The station area shows a notable mismatch: mobility demand is moderately elevated while observed subway activity is very low, and the hidden gap score is substantial. The image suggests a dense built environment with campus-like facilities, sports fields, and major transport corridors nearby, which is consistent with active neighborhood movement even if subway usage is muted. The very high temporal activity score strengthens the case that demand is present over time rather than being an isolated spike.",This inference may be biased by the image’s urban density and could overstate hidden demand without direct evidence of specific trip patterns or competing transit options.,"{""station_name"":""한양대"",""hidden_demand_score"":4,""hidden_demand_label"":""high"",""confidence"":4,""primary_evidence"":""mixed"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The station area shows a notable mismatch: mobility demand is moderately elevated while observed subway activity is very low, and the hidden gap score is substantial. The image suggests a dense built environment with campus-like facilities, sports fields, and major transport corridors nearby, which is consistent with active neighborhood movement even if subway usage is muted. The very high temporal activity score strengthens the case that demand is present over time rather than being an isolated spike."",""risk_note"":""This inference may be biased by the image’s urban density and could overstate hidden demand without direct evidence of specific trip patterns or competing transit options.""}",naive_multimodal,gpt-5.4-mini,209,한양대,
206,신당,images/station_tiles/satellite/206_신당.png,images/station_tiles/satellite/206_신당.png,0.2336710173997341,0.012272627657243042,0.2853621861008464,0.9190228201351139,0.09615384615384616,0.06180651548266,0.012272627657243042,normal,4.0,high,4.0,mixed,True,True,True,"The station area shows dense built form and fine-grained urban fabric, while the statistics indicate relatively high mobility demand compared with very low observed subway activity and a sizable hidden gap. The temporal activity score is also very high, suggesting persistent activity beyond what subway usage alone captures. Taken together, this supports a strong likelihood of hidden public-transit demand, though the visual evidence is secondary to the mobility/subway mismatch.",The inference may be biased by the coarse visual resolution and by relying on station-level aggregates that may not reflect local walk sheds or competing transit options.,"{""station_name"":""신당"",""hidden_demand_score"":4,""hidden_demand_label"":""high"",""confidence"":4,""primary_evidence"":""mixed"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The station area shows dense built form and fine-grained urban fabric, while the statistics indicate relatively high mobility demand compared with very low observed subway activity and a sizable hidden gap. The temporal activity score is also very high, suggesting persistent activity beyond what subway usage alone captures. Taken together, this supports a strong likelihood of hidden public-transit demand, though the visual evidence is secondary to the mobility/subway mismatch."",""risk_note"":""The inference may be biased by the coarse visual resolution and by relying on station-level aggregates that may not reflect local walk sheds or competing transit options.""}",naive_multimodal,gpt-5.4-mini,206,신당,
316,독립문,images/station_tiles/satellite/316_독립문.png,images/station_tiles/satellite/316_독립문.png,0.2053443852035513,0.0363795748411133,0.27644291445176444,0.6772272389896438,0.2403846153846154,0.1182638308019306,0.0363795748411133,normal,4.0,high,4.0,mixed,True,True,True,"The station shows a notable mismatch between mobility demand and observed subway activity: mobility demand is moderate while observed subway activity is very low, and the hidden gap is relatively high. Temporal activity is strong, suggesting active neighborhood movement over time that is not being matched by subway usage. The visual scene shows dense urban fabric with substantial built-up housing and road corridors around a hilly area, which can support the idea of local movement reliance on non-subway modes, but the visual evidence alone is not decisive.","The image is hard to interpret precisely and high mobility could reflect non-transit travel or specific local activity patterns, so the hidden-demand inference remains partly indirect.","{""station_name"":""독립문"",""hidden_demand_score"":4,""hidden_demand_label"":""high"",""confidence"":4,""primary_evidence"":""mixed"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The station shows a notable mismatch between mobility demand and observed subway activity: mobility demand is moderate while observed subway activity is very low, and the hidden gap is relatively high. Temporal activity is strong, suggesting active neighborhood movement over time that is not being matched by subway usage. The visual scene shows dense urban fabric with substantial built-up housing and road corridors around a hilly area, which can support the idea of local movement reliance on non-subway modes, but the visual evidence alone is not decisive."",""risk_note"":""The image is hard to interpret precisely and high mobility could reflect non-transit travel or specific local activity patterns, so the hidden-demand inference remains partly indirect.""}",naive_multimodal,gpt-5.4-mini,316,독립문,
157,제기동,images/station_tiles/satellite/157_제기동.png,images/station_tiles/satellite/157_제기동.png,0.2172930282158716,0.0015340784571553803,0.2705406482012836,0.8852111930660524,0.09615384615384616,0.0615925846329816,0.0015340784571553803,normal,4.0,high,4.0,mixed,True,True,True,"The station area appears to be a dense built-up neighborhood with a fine-grained street pattern and active surrounding land use, while the mobility demand score is moderate and the observed subway activity is extremely low, creating a notable mismatch consistent with hidden transit demand. The hidden gap score also supports this interpretation, and the very high temporal activity suggests the area is active over time even if subway usage is under-recorded or under-captured. Visual density alone is not enough to infer demand, but combined with the large mobility-vs-subway disparity, the evidence points to high hidden demand.","This inference may be biased by limited visual resolution and by the possibility that low observed subway activity reflects measurement noise, station-specific behavior, or non-transit travel patterns rather than unmet demand.","{""station_name"":""제기동"",""hidden_demand_score"":4,""hidden_demand_label"":""high"",""confidence"":4,""primary_evidence"":""mixed"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The station area appears to be a dense built-up neighborhood with a fine-grained street pattern and active surrounding land use, while the mobility demand score is moderate and the observed subway activity is extremely low, creating a notable mismatch consistent with hidden transit demand. The hidden gap score also supports this interpretation, and the very high temporal activity suggests the area is active over time even if subway usage is under-recorded or under-captured. Visual density alone is not enough to infer demand, but combined with the large mobility-vs-subway disparity, the evidence points to high hidden demand."",""risk_note"":""This inference may be biased by limited visual resolution and by the possibility that low observed subway activity reflects measurement noise, station-specific behavior, or non-transit travel patterns rather than unmet demand.""}",naive_multimodal,gpt-5.4-mini,157,제기동,
220,선릉,images/station_tiles/satellite/220_선릉.png,images/station_tiles/satellite/220_선릉.png,0.3840604440326635,0.015340784571553802,0.2630375610312656,0.9486825999325667,0.0673076923076923,-0.1515012669430928,0.015340784571553802,subway_high_mobility_low,4.0,high,4.0,mixed,True,True,True,"The station area shows very high mobility demand and strong temporal activity, while observed subway activity is extremely low, creating a notable mismatch consistent with hidden public-transit demand. The visual image also suggests a dense urban fabric with many buildings and streets, which supports the idea of substantial neighborhood movement, though the image alone cannot prove transit dependence. Given the large demand-subway gap and the station type labeled high mobility/low subway, the evidence points to high hidden demand rather than merely low usage.","The conclusion may be biased by coarse station-level aggregates and a single visual snapshot, which cannot confirm whether demand is actually unmet transit demand versus non-transit travel patterns.","{""station_name"":""선릉"",""hidden_demand_score"":4,""hidden_demand_label"":""high"",""confidence"":4,""primary_evidence"":""mixed"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The station area shows very high mobility demand and strong temporal activity, while observed subway activity is extremely low, creating a notable mismatch consistent with hidden public-transit demand. The visual image also suggests a dense urban fabric with many buildings and streets, which supports the idea of substantial neighborhood movement, though the image alone cannot prove transit dependence. Given the large demand-subway gap and the station type labeled high mobility/low subway, the evidence points to high hidden demand rather than merely low usage."",""risk_note"":""The conclusion may be biased by coarse station-level aggregates and a single visual snapshot, which cannot confirm whether demand is actually unmet transit demand versus non-transit travel patterns.""}",naive_multimodal,gpt-5.4-mini,220,선릉,
239,홍대입구,images/station_tiles/satellite/239_홍대입구.png,images/station_tiles/satellite/239_홍대입구.png,0.6289717388045813,0.01950471181240412,0.24349931860556048,0.8646439671328471,0.10576923076923077,-0.1084997682762007,0.01950471181240412,subway_high_mobility_low,4.0,high,4.0,mobility_subway,True,True,True,"The station area shows a strong mismatch between relatively high mobility demand and very low observed subway activity, which is the main signal for hidden demand. The temporal activity score is also high, suggesting substantial time-varying usage even though the subway signal remains weak. Visually, the area appears very dense and urban, but that mainly supports the idea of a busy neighborhood rather than proving hidden transit demand on its own.","The visual and mobility measures may reflect model noise or scale mismatch, so the inferred demand gap should not be treated as direct evidence of unmet subway ridership.","{""station_name"":""홍대입구"",""hidden_demand_score"":4,""hidden_demand_label"":""high"",""confidence"":4,""primary_evidence"":""mobility_subway"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The station area shows a strong mismatch between relatively high mobility demand and very low observed subway activity, which is the main signal for hidden demand. The temporal activity score is also high, suggesting substantial time-varying usage even though the subway signal remains weak. Visually, the area appears very dense and urban, but that mainly supports the idea of a busy neighborhood rather than proving hidden transit demand on its own."",""risk_note"":""The visual and mobility measures may reflect model noise or scale mismatch, so the inferred demand gap should not be treated as direct evidence of unmet subway ridership.""}",naive_multimodal,gpt-5.4-mini,239,홍대입구,
208,왕십리(성동구청),images/station_tiles/satellite/208_왕십리(성동구청).png,images/station_tiles/satellite/208_왕십리(성동구청).png,0.1937269256479911,0.012710935787858865,0.23557856309236602,0.8837696416144831,0.038461538461538464,0.0183502397488824,0.012710935787858865,normal,4.0,high,4.0,mixed,True,True,True,"The station area appears very dense and built-up in the imagery, with tightly packed urban fabric and major transport corridors, while the statistics show relatively high mobility demand compared with very low observed subway activity and a sizable hidden gap. The temporal activity score is also very high, suggesting sustained movement patterns that are not well captured by subway usage alone. Together, this supports a strong inference of hidden public-transit demand despite the station being classified as normal.","The visual evidence is coarse and the mobility-gap measures are indirect, so the true cause of the mismatch could also involve mode choice, bus access, or station-area boundary effects rather than latent subway demand.","{
  ""station_name"": ""왕십리(성동구청)"",
  ""hidden_demand_score"": 4,
  ""hidden_demand_label"": ""high"",
  ""confidence"": 4,
  ""primary_evidence"": ""mixed"",
  ""uses_visual_reasoning"": true,
  ""uses_mobility_subway_reasoning"": true,
  ""uses_temporal_reasoning"": true,
  ""explanation"": ""The station area appears very dense and built-up in the imagery, with tightly packed urban fabric and major transport corridors, while the statistics show relatively high mobility demand compared with very low observed subway activity and a sizable hidden gap. The temporal activity score is also very high, suggesting sustained movement patterns that are not well captured by subway usage alone. Together, this supports a strong inference of hidden public-transit demand despite the station being classified as normal."",
  ""risk_note"": ""The visual evidence is coarse and the mobility-gap measures are indirect, so the true cause of the mismatch could also involve mode choice, bus access, or station-area boundary effects rather than latent subway demand.""
}",naive_multimodal,gpt-5.4-mini,208,왕십리(성동구청),
250,용두(동대문구청),images/station_tiles/satellite/250_용두(동대문구청).png,images/station_tiles/satellite/250_용두(동대문구청).png,0.1587779607014439,0.021915406530791146,0.22722544876600315,0.923023227602956,0.10576923076923077,0.1292355871277905,0.021915406530791146,normal,4.0,high,4.0,mixed,True,True,True,"The station area shows very dense urban fabric with tightly packed residential blocks and major road/rail corridors, suggesting substantial everyday mobility potential. Statistically, mobility demand is noticeably higher than observed subway activity, and the hidden gap is positive, which supports a mismatch between neighborhood movement and subway usage. The very high temporal activity score further indicates active movement patterns over time, while the low visual morphology score suggests the area is not a strong land-use outlier but still functionally active. Taken together, this points to a meaningful hidden public-transit demand that may be diverted to other modes or not fully captured by subway usage.","This inference may overstate hidden demand because dense housing and road structure do not necessarily imply unmet transit need, and the imagery alone cannot reveal actual modal split or feeder-bus coverage.","{
  ""station_name"": ""용두(동대문구청)"",
  ""hidden_demand_score"": 4,
  ""hidden_demand_label"": ""high"",
  ""confidence"": 4,
  ""primary_evidence"": ""mixed"",
  ""uses_visual_reasoning"": true,
  ""uses_mobility_subway_reasoning"": true,
  ""uses_temporal_reasoning"": true,
  ""explanation"": ""The station area shows very dense urban fabric with tightly packed residential blocks and major road/rail corridors, suggesting substantial everyday mobility potential. Statistically, mobility demand is noticeably higher than observed subway activity, and the hidden gap is positive, which supports a mismatch between neighborhood movement and subway usage. The very high temporal activity score further indicates active movement patterns over time, while the low visual morphology score suggests the area is not a strong land-use outlier but still functionally active. Taken together, this points to a meaningful hidden public-transit demand that may be diverted to other modes or not fully captured by subway usage."",
  ""risk_note"": ""This inference may overstate hidden demand because dense housing and road structure do not necessarily imply unmet transit need, and the imagery alone cannot reveal actual modal split or feeder-bus coverage.""
}",naive_multimodal,gpt-5.4-mini,250,용두(동대문구청),
238,합정,images/station_tiles/satellite/238_합정.png,images/station_tiles/satellite/238_합정.png,0.2318963437395195,0.01928555774709621,0.2178433131166829,0.8869596683291018,0.04807692307692308,-0.1310732542201189,0.01928555774709621,subway_high_mobility_low,4.0,high,4.0,mixed,True,True,True,"The station area shows dense built-up morphology and strong temporal activity, while mobility demand is notably higher than observed subway activity, suggesting latent transit use that is not fully captured in station usage. The very low observed subway score relative to mobility demand and the large hidden gap support a hidden-demand interpretation, even though the visual score itself is weak and should not be over-weighted.","The visual image is low-resolution and the mobility-minus-subway gap is negative, so the hidden-demand inference may be sensitive to how the underlying scores were normalized or defined.","{
  ""station_name"": ""합정"",
  ""hidden_demand_score"": 4,
  ""hidden_demand_label"": ""high"",
  ""confidence"": 4,
  ""primary_evidence"": ""mixed"",
  ""uses_visual_reasoning"": true,
  ""uses_mobility_subway_reasoning"": true,
  ""uses_temporal_reasoning"": true,
  ""explanation"": ""The station area shows dense built-up morphology and strong temporal activity, while mobility demand is notably higher than observed subway activity, suggesting latent transit use that is not fully captured in station usage. The very low observed subway score relative to mobility demand and the large hidden gap support a hidden-demand interpretation, even though the visual score itself is weak and should not be over-weighted."",
  ""risk_note"": ""The visual image is low-resolution and the mobility-minus-subway gap is negative, so the hidden-demand inference may be sensitive to how the underlying scores were normalized or defined.""
}",naive_multimodal,gpt-5.4-mini,238,합정,
244,용답,images/station_tiles/satellite/244_용답.png,images/station_tiles/satellite/244_용답.png,0.1444239881513848,0.020600482138943676,0.20590393446873578,0.6686955814559643,0.125,0.1112206428459865,0.020600482138943676,normal,4.0,high,4.0,mixed,True,True,True,"The station shows a notable mismatch between modest mobility demand and very low observed subway activity, with a positive mobility-minus-subway gap and a relatively high hidden gap score suggesting unmet transit usage. The aerial view shows a dense urban fabric with rail corridors and mixed industrial/residential blocks, which is consistent with substantial local movement but not enough by itself to imply demand. The temporal activity score is also fairly high, supporting the idea that activity is present across time even though subway usage remains low.","This inference may overread a single satellite image and aggregate scores, since low subway activity could reflect service, catchment, or data-quality effects rather than truly hidden demand.","{
  ""station_name"": ""용답"",
  ""hidden_demand_score"": 4,
  ""hidden_demand_label"": ""high"",
  ""confidence"": 4,
  ""primary_evidence"": ""mixed"",
  ""uses_visual_reasoning"": true,
  ""uses_mobility_subway_reasoning"": true,
  ""uses_temporal_reasoning"": true,
  ""explanation"": ""The station shows a notable mismatch between modest mobility demand and very low observed subway activity, with a positive mobility-minus-subway gap and a relatively high hidden gap score suggesting unmet transit usage. The aerial view shows a dense urban fabric with rail corridors and mixed industrial/residential blocks, which is consistent with substantial local movement but not enough by itself to imply demand. The temporal activity score is also fairly high, supporting the idea that activity is present across time even though subway usage remains low."",
  ""risk_note"": ""This inference may overread a single satellite image and aggregate scores, since low subway activity could reflect service, catchment, or data-quality effects rather than truly hidden demand.""
}",naive_multimodal,gpt-5.4-mini,244,용답,
246,신설동,images/station_tiles/satellite/246_신설동.png,images/station_tiles/satellite/246_신설동.png,0.1380736363253251,0.0210387902695595,0.19554759328525856,0.911242426897304,0.057692307692307696,0.0984722837980562,0.0210387902695595,normal,4.0,high,4.0,mixed,True,True,True,"The station shows a notable mismatch between relatively low observed subway activity and higher mobility demand, with a positive mobility-minus-subway gap and a moderate hidden-gap score suggesting unserved transit need. The visual scene is a very dense urban fabric with many buildings and road traces, which supports the idea of substantial local movement, while the temporal activity score is very high, implying strong time-varying activity around the station area. Together, these signals are consistent with hidden public-transit demand, though the absolute mobility score is not extremely high.","This inference may overread a dense residential image because low subway usage could also reflect land-use patterns, walking/short-trip behavior, or station catchment effects rather than unmet transit demand.","{""station_name"":""신설동"",""hidden_demand_score"":4,""hidden_demand_label"":""high"",""confidence"":4,""primary_evidence"":""mixed"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The station shows a notable mismatch between relatively low observed subway activity and higher mobility demand, with a positive mobility-minus-subway gap and a moderate hidden-gap score suggesting unserved transit need. The visual scene is a very dense urban fabric with many buildings and road traces, which supports the idea of substantial local movement, while the temporal activity score is very high, implying strong time-varying activity around the station area. Together, these signals are consistent with hidden public-transit demand, though the absolute mobility score is not extremely high."",""risk_note"":""This inference may overread a dense residential image because low subway usage could also reflect land-use patterns, walking/short-trip behavior, or station catchment effects rather than unmet transit demand.""}",naive_multimodal,gpt-5.4-mini,246,신설동,
2752,온수(성공회대입구),images/station_tiles/satellite/2752_온수(성공회대입구).png,images/station_tiles/satellite/2752_온수(성공회대입구).png,0.1313570095904407,0.5702388779311857,0.172961204435267,0.7491824711049109,0.17307692307692307,0.0242620511854627,0.5702388779311857,normal,4.0,high,3.0,visual,True,False,False,"The station area appears to contain a large amount of dense low-rise housing, clustered residential blocks on hilly terrain, and several sizable institutional or campus-like complexes, all indicating substantial neighborhood activity and walk-up demand. The built form suggests many residents and local trips that could generate transit need even if the visible area is not a major commercial center, which is consistent with possible under-served access around the station. However, because this is image-only and no actual subway ridership or temporal pattern is provided, the estimate remains moderate-confidence rather than definitive.",This inference may overstate demand because dense housing on satellite imagery does not directly prove high transit ridership or a mismatch with observed subway usage.,"{
  ""station_name"": ""온수(성공회대입구)"",
  ""hidden_demand_score"": 4,
  ""hidden_demand_label"": ""high"",
  ""confidence"": 3,
  ""primary_evidence"": ""visual"",
  ""uses_visual_reasoning"": true,
  ""uses_mobility_subway_reasoning"": false,
  ""uses_temporal_reasoning"": false,
  ""explanation"": ""The station area appears to contain a large amount of dense low-rise housing, clustered residential blocks on hilly terrain, and several sizable institutional or campus-like complexes, all indicating substantial neighborhood activity and walk-up demand. The built form suggests many residents and local trips that could generate transit need even if the visible area is not a major commercial center, which is consistent with possible under-served access around the station. However, because this is image-only and no actual subway ridership or temporal pattern is provided, the estimate remains moderate-confidence rather than definitive."",
  ""risk_note"": ""This inference may overstate demand because dense housing on satellite imagery does not directly prove high transit ridership or a mismatch with observed subway usage.""
}",image_only,gpt-5.4-mini,2752,온수(성공회대입구),
2735,반포,images/station_tiles/satellite/2735_반포.png,images/station_tiles/satellite/2735_반포.png,0.1037599674301336,0.5665132588209512,0.14227775388615047,0.8955746827148919,0.038461538461538464,0.0336187575265733,0.5665132588209512,normal,4.0,high,3.0,visual,True,False,False,"The image shows a dense apartment district with many mid- to high-rise residential blocks and a fine-grained street network, suggesting substantial local trip generation and pedestrian catchment around the station area. Even without subway ridership data, this morphology is consistent with strong neighborhood mobility demand that could exceed what is directly observed at the station, especially if access routes are indirect or competing transit modes are used.","This is an image-only inference, so the score may overstate hidden demand because dense housing does not necessarily imply low subway use or unmet transit needs.","{
  ""station_name"": ""반포"",
  ""hidden_demand_score"": 4,
  ""hidden_demand_label"": ""high"",
  ""confidence"": 3,
  ""primary_evidence"": ""visual"",
  ""uses_visual_reasoning"": true,
  ""uses_mobility_subway_reasoning"": false,
  ""uses_temporal_reasoning"": false,
  ""explanation"": ""The image shows a dense apartment district with many mid- to high-rise residential blocks and a fine-grained street network, suggesting substantial local trip generation and pedestrian catchment around the station area. Even without subway ridership data, this morphology is consistent with strong neighborhood mobility demand that could exceed what is directly observed at the station, especially if access routes are indirect or competing transit modes are used."",
  ""risk_note"": ""This is an image-only inference, so the score may overstate hidden demand because dense housing does not necessarily imply low subway use or unmet transit needs.""
}",image_only,gpt-5.4-mini,2735,반포,
