quad_type,quad_label,station_id,station_name,nearest_line,rank_score,mobility_score,subway_score,hidden_gap_score,visual_score,temporal_score
quad_hidden_visual_label,Low Visual / Low Hidden,431,동작(현충원),4호선,0.9501208395812786,0.04658512777645593,0.02272539859497915,0.287902333381023,0.6622185062002556,0.04461655157152791
quad_hidden_visual_label,Morphology-Supported Hidden Demand,2757,부천시청,7호선,1.6015064419972092,0.5224895335679764,0.0692149270924231,0.8582106103542266,0.7432958316429825,0.5256877342459401
quad_hidden_visual_label,Morphology-Supported Hidden Demand,2756,신중동,7호선,1.4413058057022872,0.3692573591780348,0.07840638703919123,0.7330999316481187,0.7082058740541685,0.39347198273123457
quad_hidden_visual_label,Morphology-Supported Hidden Demand,2544,장한평,5호선,1.4187897652731736,0.527192986299711,0.21245681234987662,0.6660326868774452,0.7527570783957285,0.5561547237185791
quad_hidden_visual_label,Morphology-Supported Hidden Demand,2755,춘의,7호선,1.4146399731252384,0.2525460912412698,0.05009418747760687,0.6253389296799781,0.7893010434452602,0.2673873560892967
quad_hidden_visual_label,Morphology-Supported Hidden Demand,2537,동대문역사문화공원,5호선,1.3363688983196607,0.17941827749309996,0.03473444934188295,0.3855337613581188,0.9508351369615418,0.246547754504202
quad_hidden_visual_label,Morphology-Supported Hidden Demand,2815,잠실(송파구청),8호선,1.314685998410608,0.3773863020887018,0.18639885727251745,0.43786285855011997,0.8768231398604881,0.4641747610974438
quad_hidden_visual_label,Morphology-Supported Hidden Demand,2525,영등포시장,5호선,1.3105976809954583,0.3922994588159861,0.12280536548024912,0.4657437757962513,0.844853905199207,0.4769943858987635
quad_hidden_visual_label,Morphology-Supported Hidden Demand,2521,목동,5호선,1.2916070167120954,0.40446974385648576,0.20922027100193333,0.5722566992970887,0.7193503174150068,0.41715814596876083
quad_hidden_visual_label,Morphology-Supported Hidden Demand,152,종각,1호선,1.289233219488495,0.34630419758928466,0.2576051663529903,0.37929665319674083,0.9099365662917541,0.46283922162584057
quad_hidden_visual_label,Morphology-Supported Hidden Demand,4128,삼성중앙,9호선(연장),1.2701702174976228,0.25651160164062997,0.06082990282140223,0.4084732048326894,0.8616970126649334,0.3135957135638659
quad_hidden_visual_label,Visually Dense but Transit-Captured,2536,을지로4가,5호선,1.277634661092251,0.05003573030797465,0.07139625214398122,0.27763466109225116,1.0,0.09052656138930294
quad_hidden_visual_label,Visually Dense but Transit-Captured,204,을지로4가,2호선,1.2623694502407212,0.1048800385389156,0.14237691441121972,0.27836038798850926,0.984009062252212,0.15986242610592577
quad_hidden_visual_label,Visually Dense but Transit-Captured,2636,신당,6호선,1.2547998322614402,0.12353158995405003,0.09753010381030564,0.31358068043293424,0.941219151828506,0.16298281169665577
quad_hidden_visual_label,Visually Dense but Transit-Captured,2637,동묘앞,6호선,1.242579330328618,0.07851388844528709,0.09333050525610861,0.2834451466984763,0.9591341836301416,0.10639288245763151
quad_hidden_visual_label,Visually Dense but Transit-Captured,4116,샛강,9호선,1.2412687429012363,0.08702927089790691,0.0321916112249054,0.3261249848849321,0.9151437580163043,0.14170384636655536
quad_hidden_visual_label,Visually Dense but Transit-Captured,4115,여의도,9호선,1.2345446394517035,0.22318707371047017,0.12677762459353936,0.3633858500027208,0.8711587894489827,0.3197574307968897
quad_hidden_visual_label,Visually Dense but Transit-Captured,2759,삼산체육관,7호선,1.229168732210074,0.17231322562038975,0.02740258857987405,0.36103846312187166,0.8681302690882023,0.18310703140366746
quad_hidden_visual_label,Visually Dense but Transit-Captured,2735,반포,7호선,1.2287458889104477,0.08678935697675849,0.07014120990356033,0.2995962060000315,0.9291496829104161,0.12058961724040176
quad_hidden_visual_label,Visually Dense but Transit-Captured,235,문래,2호선,1.216990725197092,0.2618534508670791,0.21872219721529756,0.3181526964382975,0.8988380287587945,0.321190751615905
quad_hidden_visual_label,Visually Dense but Transit-Captured,246,신설동,2호선,1.2165056901586024,0.1201877655867395,0.03960135252726896,0.3353427600462441,0.8811629301123585,0.1570472551108757
quad_temporal_visual_label,Dynamic Behavioral Area,2519,까치산,5호선,1.5747395919767537,0.956395573320638,0.32187488809927217,0.7948130384743927,0.5747395919767537,1.0
quad_temporal_visual_label,Dynamic Behavioral Area,232,구로디지털단지,2호선,1.405038689132651,0.721419817784511,0.6482028915349057,0.40692367064849344,0.5716858035771865,0.8333528855554645
quad_temporal_visual_label,Dynamic Behavioral Area,2522,오목교(목동운동장앞),5호선,1.2132868897084985,0.5047130424945018,0.26746243989437035,0.45077515135441126,0.6600511647270827,0.5532357249814158
quad_temporal_visual_label,Dynamic Behavioral Area,2820,장지,8호선,1.1908471624473684,0.5886593998600202,0.19034576753478344,0.7106083964362883,0.5749078349770453,0.6159393274703231
quad_temporal_visual_label,Dynamic Behavioral Area,413,쌍문,4호선,1.185683526429289,0.6332701925776242,0.3479715560422194,0.5617615087143664,0.5327623588625573,0.6529211675667317
quad_temporal_visual_label,Dynamic Behavioral Area,2819,문정,8호선,1.173211271538696,0.44447547537465726,0.20229245288038933,0.45507103227105183,0.6446513608788302,0.5285599106598657
quad_temporal_visual_label,Dynamic Behavioral Area,2626,대흥(서강대앞),6호선,1.1565098770806992,0.4146108476358902,0.10313158405045032,0.48998900075108637,0.6593414910122521,0.497168386068447
quad_temporal_visual_label,Dynamic Behavioral Area,228,서울대입구(관악구청),2호선,1.1362569391202744,0.5532568426676316,0.5610823188424332,0.3097856445164663,0.5193524928705554,0.6169044462497189
quad_temporal_visual_label,Dynamic Behavioral Area,249,신정네거리,2호선,1.1298535641887426,0.6826106985422558,0.10499493233789715,0.8555770440508486,0.47430596928849567,0.6555475949002469
quad_temporal_visual_label,Dynamic Behavioral Area,4107,가양,9호선,1.1230313450082041,0.5781996219534808,0.12134400704589396,0.6620157293775285,0.5512512189958847,0.5717801260123194
quad_temporal_visual_label,Dynamic Dense Urban Area,221,역삼,2호선,1.7005469053263755,0.7380581461834552,0.5206215822465419,0.4743271330760052,0.7787598271006075,0.921787078225768
quad_temporal_visual_label,Dynamic Dense Urban Area,216,잠실(송파구청),2호선,1.6067564040685427,0.592774866769703,0.9368482741965178,0.15415739115298557,0.9206756274518817,0.686080776616661
quad_temporal_visual_label,Dynamic Dense Urban Area,202,을지로입구,2호선,1.58428277439172,0.5389963515322589,0.5134405042485588,0.37284265655225574,0.866851364288387,0.7174314101033331
quad_temporal_visual_label,Dynamic Dense Urban Area,211,성수,2호선,1.5299958872277408,0.6641632204550979,0.40429892297855363,0.48311982373456364,0.7739394120443798,0.756056475183361
quad_temporal_visual_label,Dynamic Dense Urban Area,219,삼성(무역센터),2호선,1.47715808650872,0.4077669800342157,0.5994875773156705,0.22129566117806015,0.9535760984265573,0.5235819880821625
quad_temporal_visual_label,Dynamic Dense Urban Area,239,홍대입구,2호선,1.395371070513798,0.5184272268369563,0.7374715070807821,0.22126202965454594,0.7943774368227415,0.6009936336910565
quad_temporal_visual_label,Dynamic Dense Urban Area,213,구의(광진구청),2호선,1.3825630883816515,0.6339412897958334,0.28383523720327475,0.5453437550713273,0.6917797945866833,0.6907832937949683
quad_temporal_visual_label,Dynamic Dense Urban Area,222,강남,2호선,1.3797116357053998,0.3922185451174605,1.0,0.0,0.8712553484502703,0.5084562872551294
quad_temporal_visual_label,Dynamic Dense Urban Area,2534,광화문(세종문화회관),5호선,1.3793934166593753,0.44339759276900786,0.3793205509066211,0.3757719972173766,0.7843446682536139,0.5950487484057614
quad_temporal_visual_label,Dynamic Dense Urban Area,152,종각,1호선,1.3727757879175946,0.34630419758928466,0.2576051663529903,0.37929665319674083,0.9099365662917541,0.46283922162584057
quad_temporal_visual_label,Stable Dense Urban Area,2537,동대문역사문화공원,5호선,1.1973828914657438,0.17941827749309996,0.03473444934188295,0.3855337613581188,0.9508351369615418,0.246547754504202
quad_temporal_visual_label,Stable Dense Urban Area,201,시청,2호선,1.1584134006640192,0.19097908790543935,0.2647195484287679,0.2643355474036643,0.8857494909579572,0.2726639097060621
quad_temporal_visual_label,Stable Dense Urban Area,203,을지로3가,2호선,1.1472344990950565,0.12143598062974335,0.24683142158658863,0.2328246386749141,0.9505142327055679,0.19672026638948867
quad_temporal_visual_label,Stable Dense Urban Area,158,청량리(서울시립대입구),1호선,1.1449057676193097,0.23585354200872094,0.18442998710958933,0.32808284882182454,0.877031506935921,0.26787426068338877
quad_temporal_visual_label,Stable Dense Urban Area,204,을지로4가,2호선,1.1438714883581378,0.1048800385389156,0.14237691441121972,0.27836038798850926,0.984009062252212,0.15986242610592577
quad_temporal_visual_label,Stable Dense Urban Area,157,제기동,1호선,1.118796234764025,0.19512138820958017,0.15570044358289,0.3150150734082996,0.8887353337149678,0.23006090104905724
quad_temporal_visual_label,Stable Dense Urban Area,2722,상봉(시외버스터미널),7호선,1.118350903642326,0.148992400558212,0.19330054476293582,0.2687133676962549,0.9332509923162599,0.18509991132606615
quad_temporal_visual_label,Stable Dense Urban Area,153,종로3가,1호선,1.1170086627388118,0.1403171677221145,0.2335381396837164,0.2538669026622477,0.9208367907031565,0.19617187203565525
quad_temporal_visual_label,Stable Dense Urban Area,238,합정,2호선,1.1105004860280672,0.1890620668383169,0.36296959795963857,0.20881977120389775,0.8687474308106509,0.24175305521741622
quad_temporal_visual_label,Stable Dense Urban Area,2636,신당,6호선,1.1042019635251619,0.12353158995405003,0.09753010381030564,0.31358068043293424,0.941219151828506,0.16298281169665577
quad_temporal_visual_label,Stable Low-Intensity Area,224,서초,2호선,0.8865878117681577,0.23043144516972341,0.24044849190359208,0.2842206869094328,0.619029031834194,0.2675587799339637
quad_temporal_visual_label,Stable Low-Intensity Area,4118,노들,9호선,0.8768180154828794,0.2729449761553519,0.026580559095374313,0.4388130163791555,0.6112068923238692,0.26561112315901025
quad_temporal_visual_label,Stable Low-Intensity Area,2628,효창공원앞,6호선,0.8633049182581902,0.1733356234213286,0.08072323539222953,0.34507067989630846,0.6504748082478904,0.21283011001029983
quad_temporal_visual_label,Stable Low-Intensity Area,2532,충정로(경기대입구),5호선,0.862676725674081,0.154255517479636,0.04861138048823659,0.354669301751043,0.6447433455395313,0.2179333801345498
quad_temporal_visual_label,Stable Low-Intensity Area,242,아현,2호선,0.85631440478804,0.22273026384628078,0.11989498992005805,0.34959884259262475,0.5930468675921502,0.2632675371958898
quad_temporal_visual_label,Stable Low-Intensity Area,2531,애오개,5호선,0.8379299836332098,0.20177124501866048,0.07528044299131847,0.3593420822938631,0.5960917771185607,0.24183820651464916
quad_temporal_visual_label,Stable Low-Intensity Area,2623,합정,6호선,0.837421102722734,0.1663641112739583,0.16863396036264505,0.2761139717634275,0.6755239810532743,0.1618971216694597
quad_temporal_visual_label,Stable Low-Intensity Area,4121,구반포,9호선,0.8340254143529459,0.184820181128376,0.014848499430315243,0.36990728755721036,0.6455046309450214,0.1885207834079244
quad_temporal_visual_label,Stable Low-Intensity Area,241,이대,2호선,0.8241169191666258,0.16336874183850092,0.19171006969044732,0.2750064748252414,0.6274327682912536,0.19668415087537214
quad_temporal_visual_label,Stable Low-Intensity Area,418,성신여대입구(돈암),4호선,0.8104619986676384,0.20198683315166097,0.25990515480686033,0.26244696487357316,0.570523405028879,0.23993859363875933
